23.09.2026                                   Salida dinámica de lista                                                                                        1


		Material	Alm.	Grupo art.	Texto breve material	UMB	LibrUtiliz	Insp.cal.	Bloqueado	Valor libre util.	Valor en insp.cal.	Valor stock bloq.
		3395242	0280	MRE008	V7223-D MAKE-UP  750 ML.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395268	0230	MRE012	VARIADOR POWER FLEX 525 20 HP 480 VAC	UN	        1	       0	       0	       15,404.28	             0.00	            0.00
		3395268	0231	MRE012	VARIADOR POWER FLEX 525 20 HP 480 VAC	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395268	0280	MRE012	VARIADOR POWER FLEX 525 20 HP 480 VAC	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395352	0230	MRE012	CABLE UTP CAT.6. 4P 23AWG	M	        0	       0	       0	            0.00	             0.00	            0.00
		3395352	0231	MRE012	CABLE UTP CAT.6. 4P 23AWG	M	        0	       0	       0	            0.00	             0.00	            0.00
		3395352	0280	MRE012	CABLE UTP CAT.6. 4P 23AWG	M	        0	       0	       0	            0.00	             0.00	            0.00
		3395633	0230	MRE012	PLACA ELECTRIC 546188 CPV10-GE-DI02-8	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395633	0231	MRE012	PLACA ELECTRIC 546188 CPV10-GE-DI02-8	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395633	0280	MRE012	PLACA ELECTRIC 546188 CPV10-GE-DI02-8	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395688	0230	MRE011	KIT SELLO MECANICO SENCI S322S218328	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395688	0231	MRE011	KIT SELLO MECANICO SENCI S322S218328	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395688	0280	MRE011	KIT SELLO MECANICO SENCI S322S218328	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395689	0230	MRE001	VALVULA MARIPOSA 1 1/2" S11CL04LE12	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395689	0231	MRE001	VALVULA MARIPOSA 1 1/2" S11CL04LE12	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395689	0280	MRE001	VALVULA MARIPOSA 1 1/2" S11CL04LE12	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395695	0230	MRE007	BANDA XLG1505-595MM REXNORD	TF	  137.630	       0	       0	       90,534.49	             0.00	            0.00
		3395695	0231	MRE007	BANDA XLG1505-595MM REXNORD	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3395695	0280	MRE007	BANDA XLG1505-595MM REXNORD	TF	        0	       0	       0	            0.00	             0.00	            0.00
		3395698	0230	MRE220	FRISTAM PUMP FP 3452/230 B 456000001	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395698	0231	MRE220	FRISTAM PUMP FP 3452/230 B 456000001	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395698	0280	MRE220	FRISTAM PUMP FP 3452/230 B 456000001	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395818	0230	MRE011	KIT. MAN. TESTATA  97722272	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395818	0280	MRE011	KIT. MAN. TESTATA  97722272	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395832	0230	MRE011	KIT. MAN. TESTATA 97721950	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395832	0280	MRE011	KIT. MAN. TESTATA 97721950	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395833	0230	MRE011	OMAL - KIT O-RING "NBR" 386 DN. 200	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395833	0280	MRE011	OMAL - KIT O-RING "NBR" 386 DN. 200	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395834	0230	MRE011	SELLO MEC. TM D33 L4K XYKKY L4K XYKKY	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395834	0280	MRE011	SELLO MEC. TM D33 L4K XYKKY L4K XYKKY	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395835	0230	MRE011	SELLO MEC. TM UN D43 L4K XYKKY	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395835	0280	MRE011	SELLO MEC. TM UN D43 L4K XYKKY	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395836	0230	MRE011	ESPRAYADOR DE LIMPIEZA FF-F03-CF 2.22	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395836	0280	MRE011	ESPRAYADOR DE LIMPIEZA FF-F03-CF 2.22	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395837	0230	MRE011	ANILLO ESPRAYADOR FF-F03-CF 2.22	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395837	0280	MRE011	ANILLO ESPRAYADOR FF-F03-CF 2.22	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395838	0230	MRE011	ESPRAYADOR QUIMICO FF-F03-CF 2.22	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395838	0280	MRE011	ESPRAYADOR QUIMICO FF-F03-CF 2.22	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395839	0230	MRE011	FILTRO 2" COMPLETO FF-F03-CF 2.22	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395839	0280	MRE011	FILTRO 2" COMPLETO FF-F03-CF 2.22	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395877	0230	MRE011	KIT DE REPUESTOS  P/SCREW PRESS - SP01	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395877	0231	MRE011	KIT DE REPUESTOS  P/SCREW PRESS - SP01	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395877	0280	MRE011	KIT DE REPUESTOS  P/SCREW PRESS - SP01	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395945	0230	MRE220	REDUCTOR BONFIGLIOLI VF/W44/86 U 1200	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395945	0231	MRE220	REDUCTOR BONFIGLIOLI VF/W44/86 U 1200	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3395945	0280	MRE220	REDUCTOR BONFIGLIOLI VF/W44/86 U 1200	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396016	0230	MRE012	BARRA FOTOELECTRICA WL4SLG-3K2432VS01	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396016	0231	MRE012	BARRA FOTOELECTRICA WL4SLG-3K2432VS01	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396016	0280	MRE012	BARRA FOTOELECTRICA WL4SLG-3K2432VS01	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396035	0230	MRE005	UNION MS6-MV1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396035	0231	MRE005	UNION MS6-MV1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396035	0280	MRE005	UNION MS6-MV1	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396091	0230	MRE001	FLANGE INOX  2 1/2"	UN	        1	       0	       0	          437.50	             0.00	            0.00
		3396091	0231	MRE001	FLANGE INOX  2 1/2"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396091	0280	MRE001	FLANGE INOX  2 1/2"	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396092	0230	MRE011	ACOPLE UNIVERSAL E1=1´´ E2 3/4´´ L 2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396092	0231	MRE011	ACOPLE UNIVERSAL E1=1´´ E2 3/4´´ L 2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396092	0280	MRE011	ACOPLE UNIVERSAL E1=1´´ E2 3/4´´ L 2	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396143	0230	MRE002	BUSHING PHF TB1610X0.5	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396143	0231	MRE002	BUSHING PHF TB1610X0.5	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396143	0280	MRE002	BUSHING PHF TB1610X0.5	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396176	0230	MRE007	SPROCKET RC60 B 27DT BP	UN	        4	       0	       0	       10,564.86	             0.00	            0.00
		3396176	0231	MRE007	SPROCKET RC60 B 27DT BP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396176	0280	MRE007	SPROCKET RC60 B 27DT BP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396222	0230	MRE006	SPROCKET PASO 60 Z128 60B128	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396222	0231	MRE006	SPROCKET PASO 60 Z128 60B128	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396222	0280	MRE006	SPROCKET PASO 60 Z128 60B128	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396234	0230	MRE012	MODULO SIMATIC IOT2050	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396234	0280	MRE012	MODULO SIMATIC IOT2050	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396276	0230	MRE007	BANDA URETANO 1.9MM. X 1"  X 225 CM.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396276	0231	MRE007	BANDA URETANO 1.9MM. X 1"  X 225 CM.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396276	0280	MRE007	BANDA URETANO 1.9MM. X 1"  X 225 CM.	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396277	0230	MRE005	PLACA CIEGA VMPA1-RP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396277	0231	MRE005	PLACA CIEGA VMPA1-RP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396277	0280	MRE005	PLACA CIEGA VMPA1-RP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396278	0230	MRE005	JUNTA VMPA1-DPU	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396278	0231	MRE005	JUNTA VMPA1-DPU	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396278	0280	MRE005	JUNTA VMPA1-DPU	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396279	0230	MRE005	PLACA VMPA-AP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396279	0231	MRE005	PLACA VMPA-AP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396279	0280	MRE005	PLACA VMPA-AP	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396300	0230	MRE005	REGULADOR D CAUDAL  GRLA-1/4-QS-10-RS-D	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396300	0231	MRE005	REGULADOR D CAUDAL  GRLA-1/4-QS-10-RS-D	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396300	0280	MRE005	REGULADOR D CAUDAL  GRLA-1/4-QS-10-RS-D	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396301	0230	MRE005	SENSOR SMT-8M-A-PS-24V-E-2,5-OE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396301	0231	MRE005	SENSOR SMT-8M-A-PS-24V-E-2,5-OE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396301	0280	MRE005	SENSOR SMT-8M-A-PS-24V-E-2,5-OE	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396302	0230	MRE005	CILINDRO DOBLE EFECTO DNC-50-60-PPV-A	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396302	0231	MRE005	CILINDRO DOBLE EFECTO DNC-50-60-PPV-A	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396302	0280	MRE005	CILINDRO DOBLE EFECTO DNC-50-60-PPV-A	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396428	0230	MRE011	ESCALERA DE 3 PELDAÑOS	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396825	0230	MRE010	JGO. LLAVES ALLEN "T" EN PULGADAS KT	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396825	0231	MRE010	JGO. LLAVES ALLEN "T" EN PULGADAS KT	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396825	0280	MRE010	JGO. LLAVES ALLEN "T" EN PULGADAS KT	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396834	0230	MRE003	RETENEDOR 42433	UN	        2	       0	       0	          443.00	             0.00	            0.00
		3396834	0231	MRE003	RETENEDOR 42433	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396834	0280	MRE003	RETENEDOR 42433	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396841	0230	MRE002	RODAMIENTO M822049	UN	        4	       0	       0	        6,303.60	             0.00	            0.00
		3396841	0231	MRE002	RODAMIENTO M822049	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396841	0280	MRE002	RODAMIENTO M822049	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396950	0230	MRE002	CHUMACERA UCPA 205	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396950	0231	MRE002	CHUMACERA UCPA 205	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396950	0280	MRE002	CHUMACERA UCPA 205	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396960	0230	MRE004	CORREA 3360-8M-60	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396960	0231	MRE004	CORREA 3360-8M-60	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396960	0280	MRE004	CORREA 3360-8M-60	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396996	0230	MRE011	ALAMBRE ECA MIG S-6 0.035 15 KG	UN	        0	       0	       0	            0.00	             0.00	            0.00
		3396996	0231	MRE011	ALAMBRE ECA MIG S-6 0.035 15 KG	UN	        0	       0	       0	            0.00	             0.00	            0.00
